Time,Shank,Thigh,Wrist
1,-3.811188683048397,-3.1307002014529024,-2.396733852587352
2,-3.8334516431520864,-3.127939845473149,-2.3638714059847508
3,-3.713194691753115,-3.183079997852148,-2.2926470786111923
4,-3.48624379470974,-3.3210585965182333,-2.1870569880920483
5,-3.2124342424466734,-3.4785957056456,-2.0555011476045384
6,-3.056357698782405,-3.551456036737234,-1.9078913711950445
7,-3.071080698450184,-3.521708709351871,-1.7505346948290696
8,-2.960486113932727,-3.424678929970058,-1.591346994821851
9,-2.5311481469973147,-3.3056765536547283,-1.4302741835940644
10,-1.7575724259248298,-3.252435983526882,-1.270426827227243
11,-0.7936557255976237,-3.276808783485393,-1.1068426554535753
12,-0.0006787876469518,-3.3248471442667773,-0.9404464598254286
13,0.6330348101745428,-3.350790407109632,-0.7784483267748878
14,1.1377596342832876,-3.3109726804383697,-0.6250591334334659
15,1.5709599985341196,-3.174771163018428,-0.4753934987392528
16,2.0133255894179785,-2.9537156494421355,-0.3213250290339616
17,2.53638724038567,-2.751816026357314,-0.1577387361787515
18,3.079162414285169,-2.693031877415694,0.0144792980121554
19,3.5348615615781003,-2.752157395824636,0.1938862078197255
20,3.873420444414714,-2.854631936542846,0.38297320351519
21,4.000000000000001,-2.835937466503632,0.5819629986604724
22,4.000000000000001,-2.5836090796928253,0.7853291152975539
23,4.000000000000001,-2.4102766909783533,0.9801260625044312
24,4.000000000000001,-2.272200908181619,1.1699893740443097
25,4.000000000000001,-2.160772360669911,1.3823801623727583
26,4.000000000000001,-1.967182389092189,1.6154705854708595
27,4.000000000000001,-1.707237706462691,1.817409744500477
28,4.000000000000001,-1.4237409806083037,1.9438421125229748
29,4.000000000000001,-1.149079843909229,2.0313160455907893
30,4.000000000000001,-0.8661572394316972,2.123030550931705
31,4.000000000000001,-0.5176729137415461,2.224175915079316
32,4.000000000000001,0.1439762478717466,2.3063550983475904
33,3.816032613674997,1.257736602013983,2.34338387936932
34,3.366554093081493,2.2645478620614035,2.353580978883109
35,2.831796899087673,3.0604605751953065,2.358028886876955
36,2.2337754216728936,3.656488398440236,2.360884392903047
37,1.5812087359651024,3.9562777579621073,2.3598153678058136
38,0.8744537631683384,3.9442685761034415,2.360307458723588
39,0.1509617353380482,3.781525174262784,2.3667931958090347
40,-0.5218411079217523,3.675127334690509,2.379286366092179
41,-1.1419407112452586,3.715596766708473,2.3936736621924446
42,-1.7373745099305458,3.870021533634998,2.4082120853525866
43,-2.326039552924404,3.8506655581686857,2.4331517621249463
44,-2.8874256181787747,3.683184634127272,2.465523178350544
45,-2.89744490626435,3.53175705845687,2.5061058314961104
46,-1.3038044772896278,3.408672131980953,2.558023014132433
47,-1.565975848863033,3.2431381572459705,2.6242421193369507
48,-2.734695210802625,3.051360383869156,2.7061943468802143
49,-3.2851186962178462,2.855438809829243,2.803139969574409
50,-3.666208564674855,2.6676317023617653,2.869686781877187
51,-3.9505472924579,2.5048801337874376,2.889788271651951
52,-3.7931067999066026,2.365928060468136,2.90179889588426
53,-3.295558641436777,2.227755910214111,2.920434188043026
54,-2.9401925940443423,2.0189259969386977,2.927137866256927
55,-2.699742427175712,1.681613762906245,2.9133932578639268
56,-2.431108232371621,1.2495306680245222,2.884321183977112
57,-2.1258067574425468,0.797385991887577,2.8493615179997303
58,-1.875165215479214,0.3902081679995147,2.811921247158828
59,-1.7013445890984364,0.0634685873735394,2.7649684558718595
60,-1.5486396760939969,-0.1730138861014202,2.7035254960298323
61,-1.444565277143735,-0.3827274399597007,2.627519720589928
62,-1.4113843523513376,-0.5983569756870157,2.5389703991802595
63,-1.4195680456731683,-0.778756039044334,2.437165908943434
64,-1.4316523778680172,-0.8626218604268449,2.3135264750415385
65,-1.4026079148870365,-0.9111910588966438,2.1711483462556984
66,-1.3620909846324698,-0.9838545717068784,2.020527164326756
67,-1.3609692322768323,-1.0738152264257512,1.8669868439254576
68,-1.3876235979091456,-1.0681458799134935,1.7070132832068805
69,-1.413972031080828,-0.911994665489579,1.541571574272692
70,-1.4305242519194492,-0.710541762736381,1.3763615934969815
71,-1.4550562111061491,-0.7322081071573336,1.2127657557748317
72,-1.503979910435093,-1.0098035512632992,1.0525456193269789
73,-1.5793285260508767,-1.43870570338138,0.8996580617702706
74,-1.6788585532422202,-1.9123909562408068,0.7600776395384985
75,-1.7921045524184336,-2.3226631555156394,0.635951947693069
76,-1.8923547956108364,-2.443380545901229,0.5111178146125682
77,-1.9676141809255976,-2.815512465600181,0.3651720266728651
78,-2.020591485357872,-3.4255846207338267,0.1959022958255182
79,-2.044964104721321,-2.53355026900202,0.0218765698903311
80,-2.039336222164327,-1.48968490495659,-0.1586492104307124
81,-2.023453228583333,-1.8540396441835671,-0.3749152147366419
82,-2.0031087199514963,-2.410538843129079,-0.6494605857645124
83,-1.984842002614766,-2.848059349286899,-0.967862499298227
84,-1.984975848066292,-3.1878763205353,-1.29405196371387
85,-2.009552422403498,-3.5870972958107137,-1.5995603528233628
