Time,Shank,Thigh,Wrist
1,-2.9594072323560545,-1.9235043287246407,-3.0472361809045228
2,-2.9353399399667888,-2.338860508020673,-2.944313540948901
3,-2.843548850400823,-2.536029777511376,-2.782571049226075
4,0.2280926081303063,-2.340201930801782,-2.5687285927967736
5,2.6978679969179447,-1.844353470088732,-2.305467135006149
6,3.228144722864486,-1.4149840900516404,-2.005529991092603
7,3.514551495902814,-1.3431272177880296,-1.6863434227996326
8,3.55736428536909,-1.5242893030608504,-1.3690270751752218
9,3.467085428728492,-1.679563311568347,-1.0476220567721692
10,3.3682067352819303,-1.6402134694577777,-0.7079437320381309
11,3.3313704273334124,-1.487812456649018,-0.344642274919763
12,3.365854738863605,-1.3497314777561091,0.0218093813549174
13,3.428265961660517,-1.2620281845718215,0.3640234617905261
14,3.4673225384206217,-1.2082338466378628,0.6781559973781666
15,3.485290842617866,-1.180930879993224,0.9713140955613924
16,3.47572214926434,-1.1821132681147175,1.2392235424614524
17,3.4204373899920126,-1.1673636677541226,1.514995714357719
18,3.3579688656861686,-1.1299931157007368,1.869248584057384
19,3.3312011573587523,-1.1411082554978245,2.228516495521063
20,3.351530678906796,-1.1206040205517722,2.412346683249013
21,3.3781067235664053,-1.0968058666503009,2.460340498479011
22,3.353370254934904,-0.9885732732747058,2.5949802524327192
23,3.274732825539868,-0.8126757538264491,2.848943042974053
24,3.152007483445338,-0.7235480632560358,3.076180904522604
25,2.975254063446773,-0.7419459532809781,3.159734458244397
26,2.708454944671531,-0.7129255851762424,3.136155694862272
27,2.329924469860191,-0.5403798940431596,3.1366047629451583
28,1.9412503106919068,-0.301247082383836,3.2256546948790725
29,1.6259655530661716,-0.0048436425678775,3.38206752827683
30,1.3210181193792845,0.3866901819001991,3.55979092788356
31,0.8480020668061111,0.7259854422784134,3.716414850170574
32,0.069088824501472,0.9442916280784406,3.829315137560705
33,-0.8574574744179042,1.0442449116471708,3.906915177896164
34,-1.7535042219109285,1.0161312139660088,3.9653612544326937
35,-2.4792067561113424,1.4504833918981386,3.9985438900186527
36,-2.919761174555795,2.303140804879629,3.965545453017604
37,-2.466343555313263,2.942547432735486,3.86242785835533
38,-1.6016189981506108,3.327570343666119,3.707593485823778
39,-1.7284351410724783,3.703880056751184,3.534009848573984
40,-2.877329077873087,3.993033590453772,3.353323137426272
41,-3.917392959175893,3.916435065240953,3.15371237458195
42,-3.900303278115611,3.582330903589126,2.962207693988345
43,-3.3780099037754656,3.296742684945848,2.8008120871918187
44,-2.921588236461268,3.250441991027517,2.663881279306236
45,-2.600600332101761,3.4471851513486973,2.5359425892001863
46,-2.327513196018824,3.698252477029649,2.3990897631972623
47,-2.0286726541803626,3.818223384058766,2.246030150753774
48,-1.761633132522818,3.717332314589586,2.074620594611861
49,-1.5494344481028932,3.4409335334519526,1.886762239290112
50,-1.4691352749488562,3.111835506302824,1.6709648577335037
51,-1.5733739647136236,2.7673837199503186,1.4581307877178726
52,-1.7756851749717164,2.4361093380571366,1.245517218198031
53,-1.956625556950494,2.1677893447642407,1.0552064671182142
54,-2.090686718242965,1.9538151248011484,0.8978134821263626
55,-2.1459148346443944,1.7707420306565138,0.7680274281104621
56,-2.095862954549773,1.6099329245393543,0.6357029293625419
57,-1.95313609264797,1.4722400247886638,0.4955076385270939
58,-1.7807507600888637,1.3498058091730982,0.3525749147073255
59,-1.636143486600875,1.205396288010042,0.2127278533133988
60,-1.5528402653751463,1.0313363103354007,0.0757553654560514
61,-1.5550335300273468,0.8326916486492209,-0.0633535570830658
62,-1.6442928149917853,0.5922001278327412,-0.2028792793398351
63,-1.7662389882924618,0.3013568508717297,-0.3376212164501366
64,-1.8722974949443367,-0.0205828879570481,-0.4684492697601654
65,-1.931081598089688,-0.3112118138551188,-0.5915934185980011
66,-1.942840262905249,-0.4878059742579942,-0.7066462748525184
67,-1.8942367278467267,-0.5412390269326063,-0.8186766608964474
68,-1.827155102752884,-0.5099480933343312,-0.9287117863565202
69,-1.7739173904892855,-0.4591503486878121,-1.025468479521343
70,-1.745074313717694,-0.4479012394763789,-1.0733977580208736
71,-1.7437399130614255,-0.4705195982127599,-1.0748982370044196
72,-1.7825350105221551,-0.5110682505020613,-1.0966995512680422
73,-1.83423348570101,-0.5797850525570685,-1.14946639552276
74,-1.848990270845956,-0.7095530132098256,-1.168169946723584
75,-1.865497057246432,-0.856136296160563,-1.1104431858288144
76,-1.885385291311902,-0.9732800163874854,-1.0568373640779152
77,-1.967047186557653,-1.07930341090451,-1.079671266029138
78,-2.09739362934008,-1.2028595123253971,-1.1771378632291822
79,-2.259782153823757,-1.265010084439626,-1.308437841380809
