Time,Shank,Thigh,Wrist
1,-3.3916316462634755,-3.943272963987632,-2.1696592264936125
2,-3.4057516772822733,-3.854379561845157,-2.210448217763977
3,-3.372185377044012,-3.6841561550148176,-2.1407971960196406
4,-3.309751794611065,-3.481581013813443,-2.0388737711490137
5,-3.1562505385208204,-3.252713440371574,-1.896835643299564
6,-2.94117366677523,-3.0037508299388724,-1.7048737086644536
7,-2.726461980888852,-2.742112888481181,-1.5430016943829212
8,-2.5180645393897776,-2.491054621660241,-1.408186081767003
9,-2.4142808692352347,-2.2355705325768045,-1.2879509801755609
10,-2.350388498845351,-1.944095146781106,-1.193807565246012
11,-1.9659396966683884,-1.7178594291358058,-1.135257384347348
12,-1.29142088220252,-1.6451415831582998,-1.1116432789136887
13,-0.4695674173061239,-1.6884959800984147,-1.1265624913317254
14,0.2174151367582975,-1.7608468218405138,-1.1655053653512526
15,0.6802478815125981,-1.8164255700248333,-1.2055858088787823
16,1.0160819883807857,-1.853099245798521,-1.2315389004876802
17,1.3129707588545123,-1.8547308595433585,-1.2423290703999603
18,1.6184729291315656,-1.7948954842694766,-1.2387528508583896
19,1.9315486728097289,-1.6439870749194885,-1.210726283821841
20,2.207457589003372,-1.3210196155210832,-1.1520102560339274
21,2.469058259244072,-0.8093099643905074,-1.0688905981846253
22,2.7421859942423352,-0.3709140745891127,-0.9663240299781964
23,3.020264026442971,-0.2759651025625215,-0.8478564046243657
24,3.312901094885394,-0.4023613612342593,-0.7151072598210604
25,3.621020186051685,-0.3834905010828607,-0.5650991378005693
26,3.9095742125985526,-0.1428819023135971,-0.3993122025839364
27,3.997794707616041,0.3077775273198428,-0.2250094578471164
28,4.0,0.8638555023459787,-0.0483801849173503
29,4.0,1.3166273834767313,0.1316501171780256
30,4.0,1.6057819340143396,0.3117730755166726
31,4.0,1.8016222364755967,0.4839867723479833
32,4.0,1.8433860743819603,0.6496203186576528
33,4.0,1.738713356240518,0.8123371398633197
34,4.0,1.6299463637305889,0.9700287224621263
35,4.0,1.6515255907310211,1.1177476902365484
36,3.908040627537927,1.8895614276060289,1.257666403848647
37,3.4357198946240657,2.4127384059901726,1.3967987073286072
38,2.9053003892015634,2.963642243338269,1.5498450197804394
39,2.351405837229518,3.198283602056374,1.7152169484620052
40,1.7727309559179765,3.065908284553004,1.8581411503019496
41,1.1250247032101053,2.784062094628474,1.956786568582115
42,0.3988416226326815,2.6088231705946896,2.031422340490859
43,-0.3698682556569984,2.66869960057965,2.094547715386102
44,-1.1369985951099872,2.875185514031805,2.1339850155778284
45,-1.8736742916121296,2.977652474514394,2.150714528547612
46,-2.548561225157017,2.873509735370515,2.156426513428293
47,-2.878230192975287,2.610738435070621,2.1674385911501406
48,-2.4551582197067088,2.3087101224044764,2.1933846751439945
49,-2.197771608510495,2.0708447247845365,2.244639928787054
50,-2.580160801551182,1.923794214193782,2.324454328209621
51,-3.075645659720869,1.8320723912744128,2.4338354127295423
52,-3.359291431881778,1.7036439244042867,2.5638975264773403
53,-3.2715353633250923,1.481125524234843,2.6997440371278967
54,-2.9284914023051574,1.1640562583280591,2.812862516335277
55,-2.563670728972321,0.7740539202311759,2.8877832645889505
56,-2.290882758595396,0.3638427116263489,2.930850509370881
