Time,Shank,Thigh,Wrist
1,-3.232790283692738,-4.0,-4.0
2,-3.142330191574988,-3.909937945500631,-3.9788322758762416
3,-2.93755829706734,-3.723760924173911,-3.888606833166481
4,-2.7871307054822148,-3.596236274910131,-3.7378281052650384
5,-2.6855586657373034,-3.5316987704276914,-3.5084596007510584
6,-2.3847414649174583,-3.4629731860430537,-3.23723117625074
7,-1.7768146538922434,-3.320283250075612,-2.9307035098082896
8,-1.073902424999711,-3.1048740178027705,-2.6072636941896667
9,-0.3392417743153303,-2.873780572989019,-2.295368200256509
10,0.343367381043848,-2.6499273354842967,-2.0216210879320946
11,0.7565785770048085,-2.4828790573886383,-1.7903074847678135
12,1.1373413907162215,-2.379163569022471,-1.6115733369691956
13,1.5631030404645363,-2.356935940049396,-1.480473956599988
14,1.8889584478361865,-2.3862194934811667,-1.3814901967632585
15,2.148159653383928,-2.464656142297529,-1.2931037319901286
16,2.4215753014038994,-2.4964499765463417,-1.207415957264251
17,2.721869792734688,-2.402944308186938,-1.117895747145237
18,2.9987110870254776,-2.323567908516864,-1.024063543471377
19,3.2022392102806254,-2.233511354998106,-0.9311891128207584
20,3.371108740228688,-2.142110728551016,-0.8381454263483606
21,3.5078186743692488,-2.069728825722861,-0.750546135476521
22,3.5927640909433127,-1.999470301409044,-0.6660337484018998
23,3.637785234074901,-1.90526600851254,-0.569586139291504
24,3.663694020213995,-1.7907685981564547,-0.408567434172425
25,3.679661679749853,-1.672200462151135,-0.1305405674973187
26,3.6930362902517775,-1.542127942036165,0.3160476347674178
27,3.7217642108439466,-1.3970670834270722,0.8558743020296222
28,3.7681207651845936,-1.2700026828740871,1.3611687517483928
29,3.794355114327251,-1.1828909876403293,1.815654215729316
30,3.746688470344485,-1.109864553251036,2.2038437862796125
31,3.5917138488095883,-1.1307132697519278,2.486283394022501
32,3.40036479635996,-1.0818278887568764,2.650139149106647
33,3.2348220379927484,-0.5631642648965283,2.7605449903131216
34,3.051481835430766,0.0805348145028935,2.841677634152867
35,2.7762816198357143,0.7949728371891751,2.9160239255193767
36,2.400786897837486,1.485162537359419,3.017475327773637
37,1.9460115555271964,2.179584325276642,3.1339475125606984
38,1.375578147517852,2.76114891188885,3.236058475199828
39,0.6743311130991427,3.1645193168653023,3.3223493917033053
40,-0.0561840353398673,3.436753678809424,3.37685379621666
41,-0.7839126056261998,3.650956362669104,3.3731530042404665
42,-1.5366751622031345,3.879150790702941,3.300300462666166
43,-2.2516290019662857,3.990835366308582,3.203914645363719
44,-2.845269023185145,3.888242077986257,3.1258568156196262
45,-3.2240308302135445,3.675237691068832,3.07248346985181
46,-3.1690842357344446,3.474064996607149,3.044932383306674
47,-3.1723181615698386,3.382970591413864,3.052051874222776
48,-3.4351560264462826,3.3653509505293373,3.0901707032277144
49,-3.838992816587983,3.3381522687476592,3.145933780003025
50,-3.995484320561693,3.2673977393491005,3.193807654863197
51,-3.828396946610909,3.1591567776034952,3.218167060197646
52,-3.304849434270204,3.0598567430046124,3.202728511311092
53,-3.325775900665914,3.008642613552561,3.1465705042849605
54,-3.374181693245637,3.0625283859194625,3.058323742729808
55,-3.0577802737608013,3.095631453552759,2.9339838488303696
56,-2.8383568383039344,3.0476225621344373,2.7765893675776327
57,-2.6986812663586948,2.9858557182177723,2.605307849138003
58,-2.4996031070466924,2.897469629143368,2.429946728073408
59,-2.1969585331457333,2.7445258653243103,2.2595101454424777
60,-1.9345613841130216,2.5190608405017003,2.102239247805642
61,-1.8769548193159244,2.263054371348521,1.9548630992420133
62,-1.8354461392561088,2.0332784113901545,1.8137628490859363
63,-1.7645312823466994,1.849877551609808,1.6801031385872716
64,-1.6901726923329363,1.6835654880853894,1.5492576419507254
65,-1.5885849773322973,1.479816501039408,1.42935063862169
66,-1.5229882523755365,1.2278321655400926,1.3270757933614856
67,-1.5136277131286522,0.9610951168826746,1.2396014294057205
68,-1.542941647127234,0.6436353597073993,1.153100958075271
69,-1.5787059488575192,0.2558217278878075,1.0650006162389585
70,-1.609375189582045,-0.1393962238289443,0.9706875111032184
71,-1.6311716326705792,-0.4711897028060678,0.8596046466096301
72,-1.6673983544448137,-0.6875001790683797,0.7445402404037141
73,-1.7064188891051777,-0.7745641991368722,0.6824408167130714
74,-1.745519608727531,-0.7883991653637173,0.7430652968139213
75,-1.7936739943211883,-0.8285618247761187,0.945418691551732
76,-1.838897107093876,-0.8738587327551425,1.1219363940651672
77,-1.881475924804292,-0.802461505455659,1.0491268380964078
78,-1.9075366403450489,-0.6415569058680225,0.7353749033243797
79,-1.930866244022584,-0.5402132569736112,0.256372867888789
80,-1.946297930391465,-0.5847620315900701,-0.3391161286357649
81,-1.9674390272117173,-1.0455764265561145,-0.9823836257082188
82,-2.001362692182969,-2.508914281771931,-1.5685487757330263
83,-2.05500824043672,-3.410419567813124,-2.069730040322503
84,-2.1283334693613933,-1.0280163796281576,-2.4860389133910274
85,-2.222183636977356,1.1094354767637078,-2.783716918294757
86,-2.3171793040503013,1.3744498016609972,-2.929790065690736
87,-2.410115483678481,0.6723413101754463,-2.939769442674834
88,-2.5034152086606403,-0.4020286241233816,-2.9136650904158565
89,-2.6008333056378694,-1.2560769504671954,-2.91489286677384
90,-2.71293188249798,-1.6497913008180292,-2.9555868022101324
91,-2.8300441296129635,-2.0328704219951352,-3.0362130218847154
92,-2.948323580385165,-2.469305387740634,-3.163125335615155
93,-3.0666271469354047,-2.8766695046378365,-3.306016204901625
94,-3.229257925104084,-3.241494538500392,-3.456941352521921
95,-3.296381781705333,-3.522085806816782,-3.61085265642646
96,-3.2387625561247635,-3.682589751650209,-3.739366183962942
97,-3.2254856145239086,-3.754559080932835,-3.79453149216134
98,-3.2127747908125808,-3.835545434260589,-3.7815686454933455
99,-3.080902481747178,-3.939785349444633,-3.7122368936720807
100,-2.795347553955471,-3.982317097838493,-3.58274275700942
101,-2.5561105952595464,-3.894516863198759,-3.3860486858998367
102,-2.4688271540043387,-3.750182134029788,-3.117995823008134
103,-2.211901875009264,-3.59370949115127,-2.7946083960962547
104,-1.7005931200247402,-3.4691031120995564,-2.433959165689711
105,-1.026976135402851,-3.38429907823048,-2.0608844086843114
106,-0.2343387427284347,-3.3117411440228928,-1.7029096889219084
107,0.4913122532795728,-3.1872016935685545,-1.3775301478536912
108,0.8489944587217503,-3.001658201841753,-1.08199739332601
109,1.1932327208001183,-2.787264817321029,-0.821022379045047
110,1.6141917133514276,-2.587541631249332,-0.6044837344819591
111,1.9631783721262,-2.41957102207189,-0.4414164965992769
112,2.187584730220933,-2.3382591940582085,-0.323936836682578
113,2.3828079824129613,-2.330831036578428,-0.2417255228040346
114,2.64418443114008,-2.3454269717892524,-0.1849133285937242
115,2.9086259952562794,-2.355117865958752,-0.1355551070425543
116,3.1127612332236145,-2.358770517081863,-0.0726362702464722
117,3.3022449302417223,-2.3518759547209704,0.0046733413013444
118,3.466508346583822,-2.314075049649216,0.0899164836700016
119,3.5398685433866603,-2.2686351161744063,0.1839971978758322
120,3.573866364375389,-2.2314860773045937,0.2951552871790995
121,3.605433917831968,-2.1371442598929127,0.4711585057263089
122,3.647006504703594,-1.9894126751990715,0.7597195323568998
123,3.690349792577932,-1.8500251612560965,1.1449887683314233
124,3.730363897293613,-1.7418309578456432,1.5497774991176192
125,3.7253550501943513,-1.621097269141316,1.93108937278293
126,3.6491829536718536,-1.45873399286271,2.269707137054574
127,3.5619881379009506,-1.273560900496776,2.5476628088205127
128,3.5145463735484275,-1.2053267370463647,2.7380984444248067
129,3.467220967824955,-1.209198510563659,2.8564002040472896
130,3.3689895662332616,-0.6971223109803056,2.9713477431381654
131,3.2045356352446293,0.0366681614817603,3.0829356884967467
132,2.9519843554918834,0.830326722720877,3.172301419095884
133,2.565678530197586,1.512552836632204,3.281212167209975
134,2.039206979769353,2.173440646768608,3.41177422751005
135,1.4038647493718908,2.78515519125823,3.520808559240044
136,0.6766468306855816,3.175019772014144,3.5865442964985847
137,-0.1320486556923478,3.4159425523426923,3.603471221976661
138,-0.9578271563405616,3.635917598519403,3.561082041722236
139,-1.7411076271347996,3.845747919626541,3.4813504599627745
140,-2.4410692905838856,3.896015880414185,3.400878719808072
141,-3.024789286505332,3.729218813766244,3.3373755474368
142,-3.374961838665296,3.45437882067457,3.2864093955787284
143,-3.3838919112741306,3.269793416403488,3.2590181617541614
144,-3.2189333576299752,3.204933187725433,3.2550151272390715
145,-3.219178132777104,3.1667728852540167,3.2489084846533
146,-3.51636229163498,3.068335587780355,3.218201986002145
147,-3.512178204144729,2.9353310450017984,3.13706262566154
148,-3.3827705275951927,2.828839395089254,3.0013167699944407
149,-3.296174386014173,2.7601009750831937,2.8292749436569573
150,-3.164300871159872,2.7426225260342507,2.627951860151707
151,-2.962044855196436,2.7498425630810632,2.4171329877245857
152,-2.6966278078584347,2.770157684463065,2.212908375845981
